종목코드,종목명,추정수량,현재가,평가금액,비중(%),등락률(%),지분율(%),업종,기준일
005930,삼성전자,433122180,260500.0,112828327890000,27.7763,0.5791505791505891,7.26,전자부품·통신장비,2026-07-22
000660,SK하이닉스,53477083,1830000.0,97863061890000,24.0921,-0.32679738562091387,7.55,전자부품·통신장비,2026-07-22
402340,SK스퀘어,11662940,1230000.0,14345416200000,3.5316,-1.8355945730247458,7.23,금융,2026-07-22
009150,삼성전기,7375584,1345000.0,9920160480000,2.4422,2.6717557251908497,10.16,전자부품·통신장비,2026-07-22
005380,현대차,14967846,418000.0,6256559628000,1.5403,4.761904761904767,7.55,자동차,2026-07-22
105560,KB금융,33101147,175100.0,5796010839700,1.4269,0.6321839080459801,8.4,금융,2026-07-22
028260,삼성물산,13917421,354000.0,4926767034000,1.2129,3.056768558951961,7.28,도매,2026-07-22
373220,LG에너지솔루션,14342959,321000.0,4604089839000,1.1334,1.2618296529968376,6.35,전기장비,2026-07-22
207940,삼성바이오로직스,3345135,1372000.0,4589525220000,1.1299,-1.6487455197132572,6.92,의약품,2026-07-22
055550,신한지주,43318455,104500.0,4526778547500,1.1144,-0.19102196752626144,8.56,금융,2026-07-22
012330,현대모비스,8625989,513000.0,4425132357000,1.0894,6.9864442127215876,9.06,자동차,2026-07-22
032830,삼성생명,13736089,320000.0,4395548480000,1.0821,1.2658227848101333,7.07,보험·연금,2026-07-22
000270,기아,26419934,146800.0,3878446311200,0.9548,1.5214384508990264,7.14,자동차,2026-07-22
012450,한화에어로스페이스,4081625,891000.0,3636727875000,0.8953,-0.8898776418242438,7.44,기타 운송장비,2026-07-22
086790,하나금융지주,27153120,131600.0,3573350592000,0.8797,-0.7541478129713397,9.25,금융,2026-07-22
034730,SK,5622278,624000.0,3508301472000,0.8637,4.697986577181212,7.63,금융,2026-07-22
034020,두산에너빌리티,50356245,69200.0,3484652154000,0.8579,3.592814371257491,7.34,기계·장비,2026-07-22
329180,HD현대중공업,6554502,464500.0,3044566179000,0.7495,2.879291251384264,6.6,기타 운송장비,2026-07-22
068270,셀트리온,16047124,170100.0,2729615792400,0.672,-0.8741258741258751,6.79,의약품,2026-07-22
006400,삼성SDI,6420490,419000.0,2690185310000,0.6623,0.6002400960384069,7.41,전기장비,2026-07-22
035420,NAVER,12890916,196900.0,2538221360400,0.6249,2.02072538860103,8.94,정보서비스,2026-07-22
298040,효성중공업,944514,2679000.0,2530353006000,0.6229,3.9177657098526053,12.29,전기장비,2026-07-22
267260,HD현대일렉트릭,2763351,795000.0,2196864045000,0.5408,2.185089974293053,7.67,전기장비,2026-07-22
000810,삼성화재,3289819,630000.0,2072585970000,0.5102,1.9417475728155331,6.94,보험·연금,2026-07-22
005490,POSCO홀딩스,6576661,303000.0,1992728283000,0.4906,0.0,7.46,1차금속,2026-07-22
066570,LG전자,10608602,182700.0,1938191585400,0.4771,5.484988452655881,7.59,전자부품·통신장비,2026-07-22
000150,두산,1565564,1215000.0,1902160260000,0.4683,8.192341941228843,8.58,전자부품·통신장비,2026-07-22
042660,한화오션,20413224,83900.0,1712669493600,0.4216,2.4420024420024333,5.9,기타 운송장비,2026-07-22
009540,HD한국조선해양,4641667,353500.0,1640829284500,0.4039,4.585798816568043,6.55,금융,2026-07-22
033780,KT&G,9157340,176600.0,1617186244000,0.3981,-0.8978675645342271,7.09,담배,2026-07-22
011070,LG이노텍,2493971,647000.0,1613599237000,0.3972,2.861685214626397,8.62,전자부품·통신장비,2026-07-22
071050,한국금융지주,7164797,215000.0,1540431355000,0.3792,-1.82648401826484,10.49,금융,2026-07-22
051910,LG화학,6096881,252000.0,1536414012000,0.3782,0.5988023952095745,8.25,화학,2026-07-22
316140,우리금융지주,49778265,30650.0,1525703822250,0.3756,0.4918032786885185,6.84,금융,2026-07-22
010140,삼성중공업,70235377,21600.0,1517084143200,0.3735,1.6470588235294015,8.23,기타 운송장비,2026-07-22
017670,SK텔레콤,15998208,94100.0,1505431372800,0.3706,10.575793184488846,8.8,통신,2026-07-22
015760,한국전력,44185346,33900.0,1497883229400,0.3688,0.5934718100890191,7.5,전기·가스,2026-07-22
010950,S-Oil,10523736,141700.0,1491213391200,0.3671,0.07062146892655718,6.85,석유정제,2026-07-22
138040,메리츠금융지주,12950279,114400.0,1481511917600,0.3647,1.2389380530973382,6.65,금융,2026-07-22
079550,LIG넥스원,2127274,667000.0,1418891758000,0.3493,-0.7440476190476164,9.71,금속가공,2026-07-22
064350,현대로템,8800805,155800.0,1371165419000,0.3376,1.7635532331809367,8.07,기타 운송장비,2026-07-22
086280,현대글로비스,6790664,194800.0,1322821347200,0.3257,2.6884554559831297,10.03,물류·운송서비스,2026-07-22
018260,삼성에스디에스,6733755,196000.0,1319815980000,0.3249,2.3498694516971286,9.41,IT서비스·SW,2026-07-22
267250,HD현대,5902972,212000.0,1251430064000,0.3081,7.070707070707072,8.33,금융,2026-07-22
016360,삼성증권,11978669,101600.0,1217032770400,0.2996,-1.4548981571290032,13.37,금융·보험 서비스,2026-07-22
096770,SK이노베이션,10193076,118400.0,1206860198400,0.2971,1.8056749785038795,5.92,석유정제,2026-07-22
006260,LS,4167550,284500.0,1185667975000,0.2919,3.4545454545454435,12.94,금융,2026-07-22
047810,한국항공우주,7916541,149300.0,1181939571300,0.291,4.771929824561405,8.5,기타 운송장비,2026-07-22
042700,한미반도체,5224463,215000.0,1123259545000,0.2765,-4.01785714285714,5.57,기계·장비,2026-07-22
000720,현대건설,11375422,98600.0,1121616609200,0.2761,5.117270788912576,7.49,종합건설,2026-07-22
003550,LG,9704689,99100.0,961734679900,0.2368,1.8499486125385323,6.72,금융,2026-07-22
011200,HMM,47261848,20300.0,959415514400,0.2362,0.995024875621886,5.11,수상운송,2026-07-22
030200,KT,17778408,52300.0,929810738400,0.2289,-0.7590132827324458,7.76,통신,2026-07-22
039490,키움증권,3058758,303500.0,928333053000,0.2285,-0.6546644844517169,13.02,금융·보험 서비스,2026-07-22
010620,HD현대미포,4081033,223000.0,910070359000,0.224,0.0,12.23,기타 운송장비,2026-07-22
307950,현대오토에버,2253945,401500.0,904958917500,0.2228,6.640106241699861,6.67,출판,2026-07-22
005830,DB손해보험,5456861,165400.0,902564809400,0.2222,2.2881880024737233,7.38,보험·연금,2026-07-22
024110,기업은행,43453834,20700.0,899494363800,0.2214,0.7299270072992803,5.43,금융,2026-07-22
003230,삼양식품,797258,1109000.0,884159122000,0.2177,-0.71620411817368,8.49,식료품,2026-07-22
035720,카카오,23873979,35500.0,847526254500,0.2086,0.56657223796035,6.02,정보서비스,2026-07-22
272210,한화시스템,13585549,61900.0,840945483100,0.207,2.1452145214521545,8.58,전자부품·통신장비,2026-07-22
005935,삼성전자우,4484163,185100.0,830018571300,0.2043,2.2651933701657523,0.54,전자부품·통신장비,2026-07-22
005940,NH투자증권,28304200,29050.0,822237010000,0.2024,-2.352941176470591,8.65,금융·보험 서비스,2026-07-22
010130,고려아연,812227,994000.0,807353638000,0.1988,4.08376963350785,3.92,1차금속,2026-07-22
353200,대덕전자,6307910,119000.0,750641290000,0.1848,-1.2448132780082943,7.47,전자부품·통신장비,2026-07-22
003490,대한항공,29815551,24900.0,742407219900,0.1828,-1.7751479289940808,9.25,항공운송,2026-07-22
161390,한국타이어앤테크놀로지,9921367,72400.0,718306970800,0.1768,2.115655853314524,7.11,고무·플라스틱,2026-07-22
028050,삼성E&A,16349381,41300.0,675229435300,0.1662,0.0,6.95,엔지니어링,2026-07-22
004170,신세계,1225009,547000.0,670079923000,0.165,-2.6690391459074703,10.42,소매,2026-07-22
259960,크래프톤,2891169,231000.0,667860039000,0.1644,-1.4925373134328401,6.69,출판,2026-07-22
007660,이수페타시스,7220086,91600.0,661359877600,0.1628,3.3860045146726803,8.09,전자부품·통신장비,2026-07-22
352820,하이브,3247384,199600.0,648177846400,0.1596,0.6048387096774244,7.52,영상·오디오,2026-07-22
047050,포스코인터내셔널,12405839,51700.0,641381876300,0.1579,-1.7110266159695797,5.92,도매,2026-07-22
003670,포스코퓨처엠,4486381,141100.0,633028359100,0.1558,1.8037518037518074,5.37,전기장비,2026-07-22
323410,카카오뱅크,28663444,21550.0,617697218200,0.1521,-2.9279279279279313,5.76,금융,2026-07-22
078930,GS,6847328,84200.0,576545017600,0.1419,2.0606060606060517,7.37,금융,2026-07-22
090430,아모레퍼시픽,4924687,116900.0,575695910300,0.1417,-2.3391812865497075,6.35,화학,2026-07-22
443060,HD현대마린솔루션,2786373,200500.0,558667786500,0.1375,8.790016277807933,6.85,엔지니어링,2026-07-22
010120,LS ELECTRIC,2637583,190600.0,502723319800,0.1238,0.7932310946589194,9.23,전기장비,2026-07-22
001040,CJ,3803261,131900.0,501650125900,0.1235,1.3835511145272816,12.44,금융,2026-07-22
128940,한미약품,1359079,369000.0,501500151000,0.1235,-0.9395973154362469,10.61,의약품,2026-07-22
005387,현대차2우B,2510897,195300.0,490378184100,0.1207,2.9520295202952074,7.02,자동차,2026-07-22
021240,코웨이,5314665,91800.0,487886247000,0.1201,-1.8181818181818188,6.69,개인서비스,2026-07-22
036570,엔씨소프트,2208456,218000.0,481443408000,0.1185,2.1077283372365363,8.1,출판,2026-07-22
023530,롯데쇼핑,3499889,134400.0,470385081600,0.1158,3.0674846625766916,6.39,소매,2026-07-22
271560,오리온,3614795,128600.0,464862637000,0.1144,0.46874999999999556,10.53,식료품,2026-07-22
032640,LG유플러스,31742202,14640.0,464705837280,0.1144,1.6666666666666607,7.05,통신,2026-07-22
010060,OCI홀딩스,2385981,190000.0,453336390000,0.1116,-2.564102564102566,7.83,금융,2026-07-22
062040,산일전기,2536651,166700.0,422859721700,0.1041,1.1529126213592145,4.95,전기장비,2026-07-22
138930,BNK금융지주,23477020,17780.0,417421415600,0.1028,-1.76795580110497,9.17,금융,2026-07-22
069960,현대백화점,2938960,139100.0,408809336000,0.1006,-0.7137758743754441,10.01,소매,2026-07-22
000990,DB하이텍,3663665,105900.0,387982123500,0.0955,1.1461318051575908,6.94,전자부품·통신장비,2026-07-22
241560,두산밥캣,6060455,63700.0,386050983500,0.095,4.94233937397035,7.33,기계·장비,2026-07-22
082740,한화엔진,8143894,47050.0,383170212700,0.0943,5.9684684684684575,12.7,기계·장비,2026-07-22
000880,한화,4203552,90900.0,382102876800,0.0941,4.844290657439454,5.98,화학,2026-07-22
000100,유한양행,5439580,70200.0,381858516000,0.094,0.8620689655172376,7.29,의약품,2026-07-22
111770,영원무역,4429245,85300.0,377814598500,0.093,-1.7281105990783363,9.99,도매,2026-07-22
052690,한전기술,4038810,90400.0,365108424000,0.0899,3.4324942791762014,8.12,엔지니어링,2026-07-22
326030,SK바이오팜,4697035,76800.0,360732288000,0.0888,-1.0309278350515427,6.58,연구개발,2026-07-22
047040,대우건설,23413849,15270.0,357529474230,0.088,3.175675675675671,5.64,종합건설,2026-07-22
042670,HD현대인프라코어,25733062,13800.0,355116255600,0.0874,0.0,10.84,기계·장비,2026-07-22
377300,카카오페이,8251928,41200.0,339979433600,0.0837,0.9803921568627416,5.22,금융·보험 서비스,2026-07-22
175330,JB금융지주,12487715,26600.0,332173219000,0.0818,2.3076923076922995,6.41,금융,2026-07-22
029780,삼성카드,6970802,47500.0,331113095000,0.0815,0.31678986272438703,6.01,금융,2026-07-22
180640,한진칼,3192308,101500.0,324019262000,0.0798,-1.2645914396887115,4.78,금융,2026-07-22
319660,피에스케이,2062489,156700.0,323192026300,0.0796,-7.8235294117647065,7.15,기계·장비,2026-07-22
196170,알테오젠,1168013,268000.0,313027484000,0.0771,-1.831501831501836,2.19,연구개발,2026-07-22
001440,대한전선,11241066,27450.0,308567261700,0.076,3.3898305084745672,5.6,전기장비,2026-07-22
004020,현대제철,11794553,25800.0,304299467400,0.0749,1.976284584980248,7.71,1차금속,2026-07-22
014680,한솔케미칼,1351428,225000.0,304071300000,0.0749,-1.7467248908296984,10.01,화학,2026-07-22
001450,현대해상,8031234,37100.0,297958781400,0.0734,-0.1345895020188448,7.25,보험·연금,2026-07-22
161890,한국콜마,2992257,98300.0,294138863100,0.0724,-3.343166175024581,11.88,화학,2026-07-22
267270,HD현대건설기계,2293470,127000.0,291270690000,0.0717,3.9279869067103013,9.54,기계·장비,2026-07-22
066970,엘앤에프,3502949,82400.0,288642997600,0.0711,-0.48309178743961567,6.33,전기장비,2026-07-22
011780,금호석유,2450739,117700.0,288451980300,0.071,-0.25423728813559476,8.99,화학,2026-07-22
021320,KCC,52958801,5250.0,278033705250,0.0684,-1.3157894736842146,10.14,종합건설,2026-07-22
017800,현대엘리베이,4019261,67700.0,272103969700,0.067,1.0447761194029903,7.24,기계·장비,2026-07-22
009830,한화솔루션,9889206,27150.0,268491942900,0.0661,2.0676691729323293,5.88,화학,2026-07-22
375500,DL이앤씨,4334484,61400.0,266137317600,0.0655,4.067796610169494,11.24,종합건설,2026-07-22
009420,한올바이오파마,5518019,48000.0,264864912000,0.0652,-0.31152647975077885,10.27,의약품,2026-07-22
139130,DGB금융지주,14684416,17510.0,257124124160,0.0633,-3.4729878721058483,7.03,금융,2026-07-22
034220,LG디스플레이,25211788,10110.0,254891176680,0.0627,3.6923076923076836,5.55,전자부품·통신장비,2026-07-22
192820,코스맥스,1458173,169200.0,246722871600,0.0607,-1.7421602787456414,13.41,화학,2026-07-22
088980,맥쿼리인프라,24457035,10030.0,245304061050,0.0604,0.09980039920158834,5.1,금융,2026-07-22
011790,SKC,3045979,79700.0,242764526300,0.0598,0.5044136191677095,5.33,화학,2026-07-22
204320,HL만도,5139925,46000.0,236436550000,0.0582,6.481481481481488,11.83,자동차,2026-07-22
383220,F&F,3185932,74000.0,235758968000,0.058,-1.8567639257294433,7.07,의복,2026-07-22
028670,팬오션,46002084,5080.0,233690586720,0.0575,1.3972055888223478,6.79,수상운송,2026-07-22
278470,에이피알,638217,357500.0,228162577500,0.0562,-2.0547945205479423,8.25,화학,2026-07-22
097950,CJ제일제당,1224703,185500.0,227182406500,0.0559,-0.3759398496240629,12.51,식료품,2026-07-22
103590,일진전기,3658305,60900.0,222790774500,0.0548,2.6981450252951067,8.58,전기장비,2026-07-22
051900,LG생활건강,912621,244000.0,222679524000,0.0548,-0.40816326530612734,9.0,화학,2026-07-22
454910,두산로보틱스,3248296,67600.0,219584809600,0.0541,5.790297339593109,4.82,기계·장비,2026-07-22
088350,한화생명,48344489,4430.0,214166086270,0.0527,2.073732718894017,5.36,보험·연금,2026-07-22
005850,에스엘,3846168,54200.0,208462305600,0.0513,2.8462998102466885,8.1,자동차,2026-07-22
336260,두산퓨얼셀,5187083,40050.0,207742674150,0.0511,4.296875,5.33,전기장비,2026-07-22
139480,이마트,2467855,81700.0,201623753500,0.0496,2.252816020025028,10.0,소매,2026-07-22
030000,제일기획,10552165,18540.0,195637139100,0.0482,0.05396654074474316,11.36,전문서비스,2026-07-22
006360,GS건설,6693347,29100.0,194776397700,0.048,13.671875,8.77,종합건설,2026-07-22
007070,GS리테일,7914892,24450.0,193519109400,0.0476,-5.048543689320384,8.36,소매,2026-07-22
018880,한온시스템,54365573,3535.0,192182300555,0.0473,3.8179148311306976,5.59,기계·장비,2026-07-22
081660,휠라홀딩스,4248139,45000.0,191166255000,0.0471,-2.1739130434782594,7.07,도매,2026-07-22
251270,넷마블,5287351,35550.0,187965328050,0.0463,1.5714285714285792,5.15,출판,2026-07-22
011170,롯데케미칼,3162691,59200.0,187231307200,0.0461,4.593639575971742,5.82,화학,2026-07-22
051600,한전KPS,4228926,43650.0,184592619900,0.0454,2.585193889541726,9.4,전문공사,2026-07-22
071970,HD현대마린엔진,2802291,64600.0,181027998600,0.0446,10.996563573883167,4.57,기계·장비,2026-07-22
012750,에스원,2388514,70900.0,169345642600,0.0417,1.1412268188302432,6.29,사업지원,2026-07-22
120110,코오롱인더,3268866,51500.0,168346599000,0.0414,3.8306451612903247,5.89,화학,2026-07-22
004800,효성,1114114,150800.0,168008391200,0.0414,3.358464701850572,5.8,금융,2026-07-22
036460,한국가스공사,5179365,32400.0,167811426000,0.0413,0.46511627906977715,7.37,전기·가스,2026-07-22
282330,BGF리테일,1436670,116500.0,167372055000,0.0412,-5.820533548908646,7.75,소매,2026-07-22
112610,씨에스윈드,4185226,39550.0,165525688300,0.0407,2.1963824289405576,9.33,금속가공,2026-07-22
003690,코리안리,12237393,13390.0,163858692270,0.0403,0.07473841554559435,7.66,보험·연금,2026-07-22
240810,원익IPS,1400447,111700.0,156429929900,0.0385,-3.7898363479758834,2.86,기계·장비,2026-07-22
000120,CJ대한통운,2163715,72100.0,156003851500,0.0384,1.1220196353436185,10.88,육상운송,2026-07-22
298380,에이비엘바이오,2224087,69400.0,154351637800,0.038,0.1443001443001357,6.21,의약품,2026-07-22
035250,강원랜드,10770433,14180.0,152724739940,0.0376,0.49610205527994555,6.33,스포츠·오락,2026-07-22
008770,호텔신라,3213595,47300.0,152003043500,0.0374,3.5010940919037115,4.89,소매,2026-07-22
009970,영원무역홀딩스,780120,191000.0,149002920000,0.0367,0.05238344683080598,4.81,금융,2026-07-22
298020,효성티앤씨,475588,304000.0,144578752000,0.0356,-3.4920634920634908,6.98,화학,2026-07-22
008930,한미사이언스,4342954,33250.0,144403220500,0.0355,0.7575757575757569,6.35,금융,2026-07-22
022100,포스코DX,7620930,18940.0,144340414200,0.0355,7.613636363636367,4.6,엔지니어링,2026-07-22
214450,파마리서치,447238,322500.0,144234255000,0.0355,-5.563689604685207,4.26,의약품,2026-07-22
069620,대웅제약,1179245,119700.0,141155626500,0.0347,-1.7241379310344862,11.15,의약품,2026-07-22
001120,LX인터내셔널,3787036,37050.0,140309683800,0.0345,-1.200000000000001,10.34,도매,2026-07-22
141080,리가켐바이오,1483486,93900.0,139299335400,0.0343,0.3205128205128194,4.05,연구개발,2026-07-22
294870,HDC현대산업개발,6856237,19410.0,133079560170,0.0328,-2.0191822311963703,12.31,종합건설,2026-07-22
002790,아모레G,5544721,23500.0,130300943500,0.0321,-2.4896265560165998,6.31,화학,2026-07-22
007340,DN오토모티브,3322422,38250.0,127082641500,0.0313,4.794520547945202,5.63,전기장비,2026-07-22
004990,롯데지주,5692661,22300.0,126946340300,0.0313,0.45045045045044585,5.42,금융,2026-07-22
004370,농심,358856,351000.0,125958456000,0.031,0.7173601147776099,11.22,식료품,2026-07-22
103140,풍산,2011862,61400.0,123528326800,0.0304,2.6755852842809347,8.26,1차금속,2026-07-22
450080,에코프로머티,3585692,34350.0,123168520200,0.0303,2.844311377245501,4.51,전기장비,2026-07-22
039030,이오테크닉스,384339,308500.0,118568581500,0.0292,-2.8346456692913358,3.12,기계·장비,2026-07-22
226950,올릭스,1122227,103000.0,115589381000,0.0285,-5.67765567765568,5.53,연구개발,2026-07-22
011210,현대위아,1988108,58000.0,115310264000,0.0284,3.942652329749108,7.63,자동차,2026-07-22
181710,NHN,3151469,36100.0,113768030900,0.028,3.735632183908044,6.78,출판,2026-07-22
302440,SK바이오사이언스,3430556,32750.0,112350709000,0.0277,-0.7575757575757569,4.38,의약품,2026-07-22
020150,롯데에너지머티리얼즈,3675002,29850.0,109698809700,0.027,-0.16722408026755842,5.68,전자부품·통신장비,2026-07-22
036930,주성엔지니어링,672326,162000.0,108916812000,0.0268,-4.255319148936165,1.42,기계·장비,2026-07-22
241710,코스메카코리아,1385741,76400.0,105870612400,0.0261,-5.679012345679013,12.64,화학,2026-07-22
192080,더블유게임즈,1739499,59900.0,104195990100,0.0257,1.1824324324324342,7.23,출판,2026-07-22
000815,삼성화재우,264117,391500.0,103401805500,0.0255,1.4248704663212486,8.28,보험·연금,2026-07-22
004000,롯데정밀화학,2293839,45050.0,103337446950,0.0254,-0.8800880088008833,8.41,화학,2026-07-22
064760,티씨케이,507757,199400.0,101246745800,0.0249,-4.821002386634843,4.35,비금속광물제품,2026-07-22
247540,에코프로비엠,927207,107500.0,99674752500,0.0245,1.5108593012275628,0.95,전기장비,2026-07-22
001430,세아베스틸지주,3014578,32450.0,97823056100,0.0241,4.846526655896599,6.64,1차금속,2026-07-22
000240,한국앤컴퍼니,3877069,24700.0,95763604300,0.0236,-1.7892644135188873,4.09,금융,2026-07-22
023590,다우기술,2557359,37100.0,94878018900,0.0234,2.7700831024930705,5.71,정보서비스,2026-07-22
001800,오리온홀딩스,3774797,25100.0,94747404700,0.0233,-0.1988071570576566,5.59,금융,2026-07-22
032350,롯데관광개발,8330858,11150.0,92889066700,0.0229,0.9049773755656076,5.32,사업지원,2026-07-22
006280,녹십자,780084,118700.0,92595970800,0.0228,0.0843170320404818,10.6,의약품,2026-07-22
095610,테스,580645,156500.0,90870942500,0.0224,-5.552202776101389,2.95,기계·장비,2026-07-22
001740,SK네트웍스,11798014,7690.0,90726727660,0.0223,1.7195767195767209,5.35,도매,2026-07-22
084370,유진테크,763578,118300.0,90331277400,0.0222,-5.96184419713831,3.33,기계·장비,2026-07-22
462870,시프트업,2972110,30000.0,89163300000,0.022,-4.30622009569378,7.42,출판,2026-07-22
086520,에코프로,1155864,77100.0,89117114400,0.0219,2.5265957446808596,0.85,금융,2026-07-22
000210,DL,1889217,46000.0,86903982000,0.0214,0.0,10.31,화학,2026-07-22
087010,펩트론,833006,103600.0,86299421600,0.0212,-2.539981185324558,3.58,의약품,2026-07-22
257720,실리콘투,2368802,35000.0,82908070000,0.0204,-1.8232819074333828,4.88,도매,2026-07-22
095340,ISC,572816,140500.0,80480648000,0.0198,0.9339080459770166,2.7,도매,2026-07-22
031980,피에스케이홀딩스,657030,122000.0,80157660000,0.0197,-9.629629629629633,3.04,기계·장비,2026-07-22
229640,LS에코에너지,1850377,43250.0,80028805250,0.0197,1.4067995310668158,5.14,금융,2026-07-22
281820,케이씨텍,915182,86900.0,79529315800,0.0196,-13.359920239282152,7.33,의료·정밀기기,2026-07-22
090460,비에이치,4491490,17490.0,78556160100,0.0193,5.743651753325274,7.28,전자부품·통신장비,2026-07-22
237690,에스티팜,680540,113000.0,76901020000,0.0189,-0.8771929824561431,3.38,의약품,2026-07-22
131970,두산테스나,956992,80000.0,76559360000,0.0188,-2.3199023199023228,6.14,기타 과학기술,2026-07-22
085620,미래에셋생명,4838710,15640.0,75677424400,0.0186,-1.820464532328936,2.74,보험·연금,2026-07-22
145020,휴젤,329412,221500.0,72964758000,0.018,-3.063457330415753,2.61,의약품,2026-07-22
277810,레인보우로보틱스,151199,478500.0,72348721500,0.0178,16.28189550425274,0.78,기계·장비,2026-07-22
089860,롯데렌탈,1821365,38650.0,70395757250,0.0173,5.3133514986376085,5.75,임대,2026-07-22
089030,테크윙,1505135,46200.0,69537237000,0.0171,-1.2820512820512775,5.57,기계·장비,2026-07-22
005300,롯데칠성,709985,95900.0,68087561500,0.0168,-0.9297520661157077,9.2,음료,2026-07-22
280360,롯데웰푸드,682796,99500.0,67938202000,0.0167,-0.995024875621886,7.24,식료품,2026-07-22
018670,SK가스,297101,228000.0,67739028000,0.0167,0.4405286343612369,3.22,도매,2026-07-22
006650,대한유화,693636,96300.0,66797146800,0.0164,0.0,7.99,화학,2026-07-22
003530,한화투자증권,15591771,4235.0,66031150185,0.0163,-0.8196721311475419,6.39,금융·보험 서비스,2026-07-22
009450,경동나비엔,1033888,62400.0,64514611200,0.0159,-0.6369426751592355,7.59,전기장비,2026-07-22
395400,SK리츠,11480226,5600.0,64289265600,0.0158,0.35842293906809264,4.2,부동산,2026-07-22
000500,가온전선,304428,209500.0,63777666000,0.0157,15.681943677526222,3.09,전기장비,2026-07-22
001680,대상,3698475,16900.0,62504227500,0.0154,-1.3426736719206023,12.44,식료품,2026-07-22
007310,오뚜기,199908,309500.0,61871526000,0.0152,1.1437908496731986,5.75,식료품,2026-07-22
357780,솔브레인,220677,276500.0,61017190500,0.015,-1.2499999999999956,2.84,화학,2026-07-22
100090,SK오션플랜트,4181453,14430.0,60338366790,0.0149,7.446016381236031,6.95,1차금속,2026-07-22
041510,에스엠,892857,67000.0,59821419000,0.0147,-0.14903129657227732,3.82,영상·오디오,2026-07-22
214150,클래시스,1353620,43400.0,58747108000,0.0145,-0.8000000000000007,2.07,의료·정밀기기,2026-07-22
001820,삼화콘덴서,677979,86400.0,58577385600,0.0144,1.1709601873536313,6.26,전자부품·통신장비,2026-07-22
213420,덕산네오룩스,1989642,29150.0,57998064300,0.0143,-2.833333333333332,4.92,전자부품·통신장비,2026-07-22
185750,종근당,875747,66100.0,57886876700,0.0143,0.15151515151514694,8.47,의약품,2026-07-22
035900,JYP Ent.,1319027,43750.0,57707431250,0.0142,-1.3528748590755368,3.71,영상·오디오,2026-07-22
064960,SNT모티브,2231981,25800.0,57585109800,0.0142,1.3752455795677854,7.36,자동차,2026-07-22
005440,현대지에프홀딩스,4524053,12280.0,55555370840,0.0137,-3.987490226739643,2.91,금융,2026-07-22
005290,동진쎄미켐,1296651,42300.0,54848337300,0.0135,0.3558718861210064,2.52,화학,2026-07-22
403870,HPSP,1408829,38800.0,54662565200,0.0135,-0.7672634271099765,1.69,기계·장비,2026-07-22
195870,해성디에스,1010297,54100.0,54657067700,0.0135,3.0476190476190546,6.96,전자부품·통신장비,2026-07-22
000640,동아쏘시오홀딩스,684286,77000.0,52690022000,0.013,-2.408111533586821,9.01,금융,2026-07-22
058470,리노공업,733631,71800.0,52674705800,0.013,2.57142857142858,5.06,전자부품·통신장비,2026-07-22
083650,비에이치아이,1225982,42950.0,52655926900,0.013,5.91861898890258,4.61,기계·장비,2026-07-22
077970,STX엔진,2203172,23900.0,52655810800,0.013,2.3554603854389677,11.19,기계·장비,2026-07-22
093370,후성,4703518,11050.0,51973873900,0.0128,3.561387066541699,4.4,화학,2026-07-22
000080,하이트진로,3510133,14710.0,51634056430,0.0127,0.6155950752394057,6.42,음료,2026-07-22
003540,대신증권,2022402,25450.0,51470130900,0.0127,0.0,3.99,금융·보험 서비스,2026-07-22
005385,현대차우,264089,193400.0,51074812600,0.0126,1.8967334035827177,1.11,자동차,2026-07-22
082640,동양생명,6614699,7600.0,50271712400,0.0124,-0.3931847968545177,4.1,보험·연금,2026-07-22
069260,TKG휴켐스,3334004,15000.0,50010060000,0.0123,-0.7279947054930513,8.55,화학,2026-07-22
066575,LG전자우,737864,67500.0,49805820000,0.0123,7.14285714285714,4.29,전자부품·통신장비,2026-07-22
067310,하나마이크론,1396104,35500.0,49561692000,0.0122,-4.054054054054057,2.11,전자부품·통신장비,2026-07-22
310210,보로노이,380000,125400.0,47652000000,0.0117,-0.6339144215530945,2.07,연구개발,2026-07-22
131290,티에스이,196364,240000.0,47127360000,0.0116,-4.3824701195219085,1.77,의료·정밀기기,2026-07-22
140860,파크시스템스,191962,244500.0,46934709000,0.0116,-0.8113590263691739,2.75,의료·정밀기기,2026-07-22
012630,HDC,2350966,19930.0,46854752380,0.0115,-0.8457711442786064,3.93,금융,2026-07-22
028300,HLB,1642955,28300.0,46495626500,0.0114,-6.907894736842102,1.25,의약품,2026-07-22
005070,코스모신소재,1301383,35700.0,46459373100,0.0114,1.7094017094017033,4.7,화학,2026-07-22
499790,GS피앤엘,1202207,38000.0,45683866000,0.0112,-1.8087855297157618,8.61,금융,2026-07-22
074600,원익QnC,1701101,26850.0,45674561850,0.0112,-2.3636363636363678,6.81,비금속광물제품,2026-07-22
361610,SK아이이테크놀로지,3338551,13500.0,45070438500,0.0111,1.8099547511312153,5.0,전기장비,2026-07-22
114090,GKL,4864310,9180.0,44654365800,0.011,-1.7130620985010725,7.18,스포츠·오락,2026-07-22
214320,이노션,2398807,18550.0,44497869850,0.011,-0.3224073078989753,8.33,전문서비스,2026-07-22
017960,한국카본,1974468,22500.0,44425530000,0.0109,2.0408163265306145,3.8,금속가공,2026-07-22
00680K,미래에셋증권2우B,3604315,12010.0,43287823150,0.0107,1.2647554806070715,2.52,금융·보험 서비스,2026-07-22
